,Unnamed: 0,fighter_name,Height,Weight,Reach,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,Stance_Open Stance,Stance_Orthodox,Stance_Southpaw,Stance_Switch,Age,Female
0,0,Shamil Abdurakhimov,75,235.0,75,2.45,0.44,2.45,0.58,1.23,0.24,0.47,0.2,0,1,0,0,44.0,0
1,1,Mariya Agapova,66,125.0,66,3.7,0.5,4.15,0.47,1.23,0.66,0.33,0.6,0,0,1,0,28.0,1
2,2,Jessica Aguilar,63,115.0,63,4.93,0.5,7.19,0.53,0.94,0.25,0.5,0.2,0,1,0,0,43.0,1
3,3,Omari Akhmedov,72,185.0,72,2.95,0.35,2.59,0.57,2.63,0.49,0.65,0.3,0,1,0,0,38.0,0
4,4,Yoshihiro Akiyama,70,170.0,70,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1.0,0,1,0,0,50.0,0
5,5,Amir Albazi,65,125.0,65,4.06,0.4,3.15,0.58,2.28,0.75,0.66,0.8,0,1,0,0,32.0,0
6,6,Aleksandra Albu,62,115.0,62,4.83,0.47,5.56,0.38,2.27,0.5,0.77,0.4,0,1,0,0,35.0,1
7,7,Ildemar Alcantara,74,185.0,74,1.93,0.38,2.63,0.5,2.0,0.68,0.81,0.9,0,1,0,0,43.0,0
8,8,Iuri Alcantara,69,135.0,69,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,0,0,1,0,45.0,0
9,9,Irene Aldana,69,135.0,69,5.52,0.38,5.97,0.61,0.23,0.5,0.84,0.1,0,1,0,0,38.0,1
10,10,Jose Aldo,67,135.0,67,3.45,0.45,3.52,0.61,0.57,0.56,0.91,0.1,0,1,0,0,39.0,0
11,11,Jim Alers,69,145.0,69,2.9,0.4,4.38,0.56,2.26,0.41,0.8,0.3,0,1,0,0,39.0,0
12,12,John Alessio,70,155.0,70,2.1,0.39,2.91,0.54,1.85,0.38,0.7,1.2,0,1,0,0,46.0,0
13,13,Marcio Alexandre Junior,72,185.0,72,1.61,0.45,2.89,0.42,0.35,0.2,0.66,0.7,0,0,1,0,36.0,0
14,14,John Allan,73,205.0,73,2.95,0.43,4.01,0.52,1.94,0.71,0.5,1.2,0,1,0,0,33.0,0
15,15,Arnold Allen,68,145.0,68,3.19,0.41,2.0,0.67,1.36,0.52,0.76,0.5,0,0,1,0,32.0,0
16,16,Brendan Allen,74,185.0,74,3.55,0.59,4.57,0.39,1.17,0.37,0.5,2.0,0,1,0,0,30.0,0
17,17,Ricardo Almeida,72,170.0,72,2.02,0.49,1.2,0.61,3.74,0.38,0.31,1.2,0,1,0,0,49.0,0
18,18,Sarah Alpar,64,135.0,64,2.11,0.54,4.76,0.32,2.69,0.28,0.5,0.7,0,0,1,0,34.0,1
19,19,Ali AlQaisi,66,135.0,66,2.43,0.42,1.97,0.56,3.5,0.29,0.6,1.0,0,1,0,0,35.0,0
20,20,Eddie Alvarez,69,155.0,69,4.32,0.41,4.39,0.55,2.92,0.36,0.92,0.5,0,1,0,0,42.0,0
21,21,Thiago Alves,69,170.0,69,3.73,0.41,3.42,0.62,0.71,0.6,0.63,0.3,0,1,0,0,42.0,0
22,22,Warlley Alves,71,170.0,71,3.09,0.47,3.62,0.5,1.48,0.54,0.75,1.0,0,1,0,0,35.0,0
23,23,Sam Alvey,74,205.0,74,3.17,0.44,3.26,0.55,0.08,0.16,0.82,0.1,0,0,1,0,39.0,0
24,24,Makwan Amirkhani,70,145.0,70,1.42,0.44,2.63,0.51,3.37,0.37,0.57,1.4,0,0,1,0,37.0,0
25,25,Eryk Anders,73,185.0,73,3.23,0.46,4.15,0.51,1.62,0.35,0.8,0.1,0,0,1,0,38.0,0
26,26,Megan Anderson,72,145.0,72,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,0,1,0,0,36.0,1
27,27,Viscardi Andrade,71,170.0,71,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,0,1,0,0,42.0,0
28,28,Jessica Andrade,61,115.0,61,6.38,0.49,5.26,0.53,3.11,0.57,0.76,0.4,0,1,0,0,34.0,1
29,29,Dylan Andrews,73,185.0,73,2.21,0.5,2.72,0.46,2.83,0.5,0.57,0.4,0,0,0,1,46.0,0
30,30,Nina Ansaroff,65,115.0,65,4.81,0.47,3.55,0.54,0.29,0.4,0.77,0.6,0,1,0,0,40.0,0
31,31,Gadzhimurad Antigulov,71,205.0,71,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4,0,1,0,0,39.0,0
32,32,Igor Araujo,73,170.0,73,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,0,1,0,0,45.0,0
33,33,Felipe Arantes,68,135.0,68,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,0,1,0,0,38.0,0
34,34,Julio Arce,67,145.0,67,4.25,0.36,2.87,0.67,0.58,0.3,0.93,0.6,0,0,1,0,36.0,0
35,35,Viviane Araujo,64,125.0,64,4.97,0.48,4.84,0.6,2.33,0.64,0.94,0.2,0,1,0,0,39.0,1
36,36,Andrei Arlovski,75,240.0,75,3.48,0.44,2.83,0.57,0.47,0.36,0.78,0.3,0,1,0,0,47.0,0
37,37,Akbarh Arreola,70,155.0,70,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4,0,0,1,0,43.0,0
38,38,Austin Arnett,72,145.0,72,4.52,0.41,6.38,0.62,0.44,0.18,0.57,0.2,0,1,0,0,34.0,0
39,39,Matt Arroyo,70,170.0,70,1.62,0.47,2.01,0.58,2.12,0.36,1.0,5.3,0,1,0,0,43.0,0
40,40,Antonio Arroyo,75,185.0,75,3.08,0.7,1.72,0.44,1.4,0.41,0.32,0.3,0,1,0,0,36.0,0
41,41,Cyril Asker,72,247.0,72,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,0,1,0,0,40.0,0
42,42,Scott Askham,75,185.0,75,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7,0,0,1,0,37.0,0
43,43,Ben Askren,71,170.0,71,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9,0,1,0,0,41.0,0
44,44,Tom Aspinall,77,256.0,77,7.43,0.66,3.06,0.65,3.54,1.0,0.0,1.8,0,1,0,0,32.0,0
45,45,Junior Assuncao,69,145.0,69,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,0,1,0,0,44.0,0
46,46,Raphael Assuncao,65,135.0,65,3.26,0.4,2.33,0.68,1.48,0.38,0.8,0.3,0,1,0,0,43.0,0
47,47,Olivier Aubin-Mercier,69,155.0,69,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,0,0,1,0,37.0,0
48,48,Marcus Aurelio,70,155.0,70,1.42,0.33,2.27,0.59,1.69,0.27,0.27,1.3,0,1,0,0,52.0,0
49,49,Blas Avena,72,170.0,72,2.34,0.47,3.36,0.43,2.37,0.8,0.5,1.8,0,1,0,0,42.0,0
50,50,Hunter Azure,68,145.0,68,4.17,0.52,1.99,0.62,2.52,0.45,0.76,1.4,0,1,0,0,34.0,0
51,51,Miguel Baeza,74,170.0,74,4.64,0.55,3.89,0.5,0.8,0.4,1.0,1.2,0,1,0,0,33.0,0
52,52,Ali Bagautinov,64,125.0,64,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,0,1,0,0,40.0,0
53,53,Seth Baczynski,75,170.0,75,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,0,1,0,0,44.0,0
54,54,Ryan Bader,74,205.0,74,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,0,1,0,0,42.0,0
55,55,Siyar Bahadurzada,71,170.0,71,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,0,1,0,0,41.0,0
56,56,Humberto Bandenay,71,145.0,71,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5,0,0,1,0,31.0,0
57,57,Tae Hyun Bang,69,155.0,69,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5,0,0,0,1,42.0,0
58,58,Maycee Barber,65,125.0,65,5.21,0.52,3.0,0.5,1.44,0.4,0.8,0.2,0,0,0,1,27.0,1
59,59,Antonio Banuelos,65,135.0,65,2.69,0.33,3.15,0.58,1.62,0.62,0.86,0.4,0,1,0,0,46.0,0
60,60,Bryan Barberena,72,170.0,72,5.48,0.48,4.7,0.45,0.23,0.28,0.6,0.5,0,0,1,0,36.0,0
61,61,Renan Barao,66,145.0,66,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,0,1,0,0,39.0,0
62,62,Edson Barboza,71,145.0,71,3.98,0.43,4.03,0.6,0.44,0.44,0.78,0.1,0,1,0,0,40.0,0
63,63,Raoni Barcelos,67,135.0,67,5.59,0.52,4.17,0.67,2.23,0.56,0.85,0.7,0,1,0,0,38.0,0
64,64,Luke Barnatt,78,185.0,78,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,0,1,0,0,37.0,0
65,65,Phil Baroni,69,170.0,69,2.77,0.45,3.93,0.4,1.46,0.47,0.6,0.5,0,1,0,0,49.0,0
66,66,Josh Barnett,75,250.0,75,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4,0,1,0,0,48.0,0
67,67,Enrique Barzola,67,145.0,67,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,0,1,0,0,36.0,0
68,68,Chris Beal,67,125.0,67,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,0,1,0,0,40.0,0
69,69,Chase Beebe,67,135.0,67,2.17,0.38,1.64,0.69,2.49,0.42,0.41,0.9,0,1,0,0,41.0,0
70,70,Mirsad Bektic,68,145.0,68,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4,0,1,0,0,35.0,0
71,71,Alan Belcher,74,185.0,74,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9,0,1,0,0,41.0,0
72,72,Vitor Belfort,72,185.0,72,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,0,0,1,0,49.0,0
73,73,Marco Beltran,68,125.0,68,2.07,0.37,1.93,0.63,0.7,0.5,0.46,0.2,0,1,0,0,39.0,0
74,74,Joseph Benavidez,64,125.0,64,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,0,0,1,0,41.0,0
75,75,Gabriel Benitez,68,155.0,68,4.38,0.38,3.26,0.7,0.17,0.5,0.56,1.2,0,0,1,0,37.0,0
76,76,Ryan Benoit,65,125.0,65,2.95,0.41,3.4,0.6,0.33,0.25,0.7,0.5,0,1,0,0,36.0,0
77,77,Dennis Bermudez,66,155.0,66,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,0,1,0,0,39.0,0
78,78,Talita Bernardo,64,135.0,64,3.12,0.42,4.04,0.55,1.62,0.22,0.28,0.5,0,1,0,0,39.0,1
79,79,Manny Bermudez,70,145.0,70,2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1,0,1,0,0,31.0,0
80,80,Matt Bessette,70,145.0,70,4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3,0,1,0,0,41.0,0
81,81,Michael Bisping,73,185.0,73,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,0,1,0,0,47.0,0
82,82,Jan Blachowicz,74,205.0,74,3.59,0.49,2.79,0.53,1.18,0.53,0.65,0.2,0,1,0,0,43.0,0
83,83,Brad Blackburn,70,170.0,70,4.55,0.35,3.59,0.65,0.93,0.5,0.76,0.7,0,1,0,0,48.0,0
84,84,Maximo Blanco,68,145.0,68,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,0,1,0,0,42.0,0
85,85,Mark Bocek,68,155.0,68,2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3,0,1,0,0,44.0,0
86,86,Tim Boetsch,72,185.0,72,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,0,1,0,0,45.0,0
87,87,Rogerio Bontorin,65,125.0,65,2.19,0.5,3.12,0.38,1.9,0.4,0.51,1.6,0,1,0,0,33.0,0
88,88,Stephan Bonnar,76,205.0,76,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0,0,1,0,0,49.0,0
89,89,Ray Borg,64,135.0,64,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,0,1,0,0,32.0,0
90,90,Brian Bowles,67,135.0,67,2.36,0.26,2.98,0.64,1.39,0.7,0.54,1.4,0,1,0,0,45.0,0
91,91,Roger Bowling,69,155.0,69,3.9,0.47,3.86,0.51,3.09,0.43,0.27,0.9,0,1,0,0,43.0,0
92,92,Sean Brady,70,170.0,70,4.72,0.55,3.6,0.63,2.69,0.6,1.0,1.2,0,1,0,0,33.0,0
93,93,Diego Brandao,67,145.0,67,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,0,1,0,0,38.0,0
94,94,Jason Brilz,71,205.0,71,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3,0,1,0,0,50.0,0
95,95,Jonathan Brookins,72,145.0,72,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,0,0,1,0,40.0,0
96,96,Will Brooks,70,155.0,70,4.26,0.59,2.54,0.56,2.08,0.51,0.82,0.3,0,1,0,0,39.0,0
97,97,Jarred Brooks,63,125.0,63,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6,0,0,0,1,32.0,0
98,98,Mike Brown,66,145.0,66,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6,0,1,0,0,50.0,0
99,99,Matt Brown,72,170.0,72,3.69,0.54,2.67,0.55,1.56,0.44,0.63,1.4,0,1,0,0,45.0,0
100,100,TJ Brown,69,145.0,69,3.22,0.42,2.21,0.5,4.92,0.6,0.4,0.4,0,0,0,1,35.0,0
101,101,Damien Brown,70,155.0,70,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,0,1,0,0,41.0,0
102,102,Randy Brown,75,170.0,75,3.67,0.47,2.8,0.53,1.0,0.46,0.71,0.6,0,1,0,0,35.0,0
103,103,Travis Browne,78,255.0,78,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,0,1,0,0,43.0,0
104,104,Derek Brunson,73,185.0,73,3.46,0.47,2.72,0.53,3.11,0.33,0.94,0.5,0,0,1,0,42.0,0
105,105,Paul Buentello,74,245.0,74,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,0,1,0,0,52.0,0
106,106,Wuliji Buren,69,135.0,69,1.63,0.42,2.96,0.56,3.38,0.42,0.71,0.4,0,1,0,0,37.0,0
107,107,Shane Burgos,71,145.0,71,7.31,0.5,5.81,0.6,0.3,1.0,0.89,0.1,0,1,0,0,35.0,0
108,108,Joshua Burkman,70,170.0,70,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,0,1,0,0,45.0,0
109,109,Mads Burnell,68,145.0,68,1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4,0,1,0,0,32.0,0
110,110,Kevin Burns,70,170.0,70,2.74,0.38,4.3,0.52,0.28,0.5,0.47,0.8,0,1,0,0,46.0,0
111,111,Herbert Burns,69,145.0,69,1.67,0.45,5.02,0.33,4.64,0.83,0.75,2.8,0,1,0,0,38.0,0
112,112,Gilbert Burns,70,170.0,70,3.22,0.45,3.04,0.54,2.08,0.35,0.5,0.7,0,1,0,0,39.0,0
113,113,JP Buys,65,125.0,65,2.66,0.45,3.05,0.43,2.22,0.5,0.33,2.2,0,1,0,0,29.0,0
114,114,Dennis Buzukja,69,145.0,69,3.8,0.46,6.8,0.35,2.0,0.25,1.0,1.0,0,0,0,1,28.0,0
115,115,Charles Byrd,70,185.0,70,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5,0,1,0,0,42.0,0
116,116,Yan Cabral,71,155.0,71,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,0,1,0,0,42.0,0
117,117,Alex Caceres,70,145.0,70,4.1,0.5,2.82,0.65,0.57,0.78,0.64,0.8,0,0,1,0,37.0,0
118,118,Joanne Calderwood,66,125.0,66,6.59,0.49,4.4,0.53,1.8,0.55,0.58,0.5,0,1,0,0,40.0,0
119,119,Cynthia Calvillo,64,125.0,64,4.18,0.41,3.52,0.67,1.85,0.44,0.71,1.1,0,1,0,0,38.0,1
120,120,Fabricio Camoes,70,155.0,70,1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5,0,1,0,0,47.0,0
121,121,Chris Camozzi,74,185.0,74,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,0,1,0,0,39.0,0
122,122,Will Campuzano,69,125.0,69,2.43,0.31,3.82,0.57,0.88,0.45,0.48,0.2,0,1,0,0,39.0,0
123,123,Chico Camus,66,125.0,66,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,0,1,0,0,41.0,0
124,124,Guido Cannetti,66,135.0,66,2.85,0.51,2.17,0.5,2.64,0.5,0.75,0.3,0,0,1,0,46.0,0
125,125,Luiz Cane,74,185.0,74,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3,0,0,1,0,44.0,0
126,126,Phil Caracappa,68,135.0,68,2.93,0.5,4.07,0.29,1.0,0.08,1.0,1.0,0,1,0,0,33.0,0
127,127,Steve Cantwell,74,185.0,74,3.63,0.34,5.76,0.55,0.65,0.3,0.8,0.7,0,1,0,0,39.0,0
128,128,Bryan Caraway,68,135.0,68,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,0,1,0,0,41.0,0
129,129,Chris Cariaso,63,125.0,63,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,0,0,1,0,44.0,0
130,130,Antonio Carlos Junior,74,185.0,74,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,0,1,0,0,36.0,0
131,131,Spike Carlyle,68,145.0,68,2.55,0.54,3.85,0.3,3.34,0.36,0.57,0.5,0,0,0,1,32.0,0
132,132,Francis Carmont,75,205.0,75,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,0,1,0,0,44.0,0
133,133,Liz Carmouche,66,125.0,66,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,0,1,0,0,42.0,1
134,134,Roan Carneiro,71,170.0,71,1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,0,1,0,0,47.0,0
135,135,Johnny Case,70,155.0,70,3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,0,1,0,0,36.0,0
136,136,Kevin Casey,71,185.0,71,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,0,0,1,0,44.0,0
137,137,Cortney Casey,67,125.0,67,4.33,0.38,4.19,0.52,0.28,0.27,0.38,0.6,0,1,0,0,38.0,1
138,138,Danny Castillo,69,155.0,69,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,0,1,0,0,46.0,0
139,139,Nick Catone,72,185.0,72,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,0,0,1,0,44.0,0
140,140,Gesias Cavalcante,68,155.0,68,1.98,0.35,3.11,0.51,1.25,0.36,0.66,1.1,0,1,0,0,42.0,0
141,141,Rafael Cavalcante,73,205.0,73,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,0,1,0,0,45.0,0
142,142,Henry Cejudo,64,135.0,64,3.92,0.45,2.77,0.65,2.12,0.33,0.93,0.2,0,1,0,0,39.0,0
143,143,Magnus Cedenblad,77,185.0,77,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,0,1,0,0,43.0,0
144,144,Luan Chagas,72,170.0,72,4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3,0,1,0,0,32.0,0
145,145,Donald Cerrone,73,155.0,73,4.43,0.46,4.46,0.53,1.19,0.33,0.73,1.2,0,1,0,0,43.0,0
146,146,Alex Chambers,63,115.0,63,2.97,0.54,5.1,0.5,2.31,0.41,0.53,1.0,0,0,1,0,47.0,1
147,147,Michael Chandler,68,155.0,68,4.29,0.49,3.76,0.52,2.37,0.41,0.8,1.4,0,1,0,0,39.0,0
148,148,Macy Chiasson,71,135.0,71,4.16,0.49,2.17,0.46,0.98,0.21,0.64,0.5,0,1,0,0,34.0,1
149,149,Michael Chiesa,73,170.0,73,1.89,0.4,1.71,0.54,3.6,0.52,0.68,0.9,0,0,1,0,38.0,0
150,150,Khamzat Chimaev,74,170.0,74,9.03,0.72,0.1,0.66,4.67,0.75,0.0,3.1,0,1,0,0,31.0,0
151,151,John Cholish,71,155.0,71,2.65,0.49,2.29,0.73,1.82,0.31,0.78,0.4,0,1,0,0,42.0,0
152,152,Ryo Chonan,69,170.0,69,2.57,0.43,2.25,0.6,0.61,0.41,0.39,0.3,0,1,0,0,49.0,0
153,153,Katlyn Chookagian,69,125.0,69,4.22,0.34,4.23,0.63,0.27,0.15,0.51,0.5,0,1,0,0,37.0,0
154,154,Hannah Cifers,61,115.0,61,4.99,0.44,5.39,0.52,0.26,1.0,0.64,0.3,0,1,0,0,33.0,1
155,155,Misha Cirkunov,75,205.0,75,4.18,0.51,3.22,0.6,4.28,0.57,0.71,2.3,0,1,0,0,39.0,0
156,156,Devin Clark,72,205.0,72,3.33,0.57,2.43,0.48,2.7,0.36,0.76,0.1,0,1,0,0,35.0,0
157,157,Jessica-Rose Clark,65,125.0,65,4.68,0.51,3.98,0.6,1.01,0.55,0.73,0.4,0,1,0,0,38.0,1
158,158,Heather Clark,66,115.0,66,3.69,0.49,5.62,0.5,0.33,0.04,0.8,0.3,0,1,0,0,45.0,1
159,159,Rich Clementi,69,155.0,69,1.43,0.37,2.29,0.6,1.72,0.42,0.25,1.1,0,0,1,0,50.0,0
160,160,Mitch Clarke,70,155.0,70,2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4,0,1,0,0,40.0,0
161,161,Marloes Coenen,69,145.0,69,2.15,0.51,1.9,0.67,0.82,0.3,0.41,2.5,0,0,0,0,45.0,0
162,162,Felipe Colares,68,135.0,68,1.13,0.42,3.0,0.32,2.0,0.25,0.34,1.0,0,1,0,0,32.0,0
163,163,Mark Coleman,73,205.0,73,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,0,1,0,0,61.0,0
164,164,Clay Collard,71,145.0,71,4.22,0.32,5.0,0.5,2.81,0.39,0.71,0.5,0,1,0,0,33.0,0
165,165,Jamie Colleen,63,115.0,63,3.11,0.61,5.66,0.33,0.52,0.33,0.5,1.6,0,1,0,0,40.0,0
166,166,Jake Collier,75,230.0,75,4.92,0.41,4.09,0.53,0.57,0.23,0.67,0.4,0,1,0,0,37.0,0
167,167,Carlos Condit,74,170.0,74,3.63,0.39,2.49,0.56,0.62,0.54,0.39,1.0,0,1,0,0,41.0,0
168,168,Montserrat Conejo,60,115.0,60,1.0,0.36,2.07,0.52,4.0,0.8,0.0,2.0,0,0,1,0,33.0,0
169,169,Amanda Cooper,63,115.0,63,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,0,0,0,1,34.0,1
170,170,Daniel Cormier,71,235.0,71,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,0,1,0,0,47.0,0
171,171,Patrick Cote,71,170.0,71,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,0,1,0,0,46.0,0
172,172,Ryan Couture,70,155.0,70,3.54,0.45,2.87,0.54,1.55,0.29,0.46,1.3,0,1,0,0,43.0,0
173,173,Colby Covington,71,170.0,71,4.12,0.38,2.86,0.55,4.61,0.5,0.75,0.1,0,1,0,0,38.0,0
174,174,Paul Craig,75,205.0,75,2.4,0.49,2.43,0.49,2.11,0.26,0.55,1.5,0,1,0,0,38.0,0
175,175,Tim Credeur,75,185.0,75,3.59,0.3,3.13,0.57,0.41,1.0,0.5,3.3,0,1,0,0,48.0,0
176,176,Randy Couture,73,205.0,73,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,0,1,0,0,62.0,0
177,177,Kevin Croom,71,155.0,71,1.35,0.36,3.22,0.31,0.97,0.06,0.5,1.0,0,1,0,0,38.0,0
178,178,Jimmy Crute,74,205.0,74,4.36,0.57,2.31,0.54,4.33,0.75,0.6,2.4,0,1,0,0,30.0,0
179,179,Dominick Cruz,68,135.0,68,3.65,0.32,2.42,0.72,2.99,0.46,0.83,0.1,0,1,0,0,41.0,0
180,180,Luke Cummo,72,170.0,72,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4,0,1,0,0,45.0,0
181,181,Allen Crowder,75,245.0,75,2.95,0.51,2.95,0.56,1.85,0.33,1.0,1.2,0,1,0,0,36.0,0
182,182,Patrick Cummins,74,205.0,74,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,0,1,0,0,45.0,0
183,183,Kailin Curran,64,115.0,64,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6,0,1,0,0,34.0,1
184,184,Jeff Curran,66,135.0,66,1.54,0.31,2.48,0.6,0.35,0.12,0.35,1.2,0,1,0,0,48.0,0
185,185,Daron Cruickshank,68,155.0,68,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,0,0,0,1,40.0,0
186,186,Henrique da Silva,75,205.0,75,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2,0,1,0,0,36.0,0
187,187,Alex Da Silva,68,155.0,68,2.07,0.46,2.65,0.55,2.75,0.43,0.77,0.4,0,1,0,0,30.0,0
188,188,Zak Cummings,72,185.0,72,2.58,0.32,2.83,0.55,0.68,0.28,0.65,0.7,0,0,1,0,41.0,0
189,189,Aisling Daly,62,115.0,62,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9,0,1,0,0,38.0,1
190,190,Rodrigo Damm,67,155.0,67,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,0,1,0,0,46.0,0
